timestamp,symbol,entry_price,confidence
2025-12-04 11:05:00,TRXUSDT,0.2805,0.0
2025-12-04 11:05:01,ZENUSDT,9.304,0.0
2025-12-05 03:40:48,ADAUSDT,0.4398,0.0
2025-12-05 03:40:48,ARUSDT,4.21,0.011
2025-12-05 03:40:49,ATOMUSDT,2.319,0.0
2025-12-05 03:40:49,BANDUSDT,0.418,0.0
2025-12-05 03:40:50,CRVUSDT,0.4073,0.0
2025-12-05 03:40:51,ETCUSDT,13.81,0.0
2025-12-05 03:40:51,GALAUSDT,0.00756,0.0
2025-12-05 03:40:52,HIGHUSDT,0.253,0.001
2025-12-05 03:40:52,INJUSDT,5.8,0.001
2025-12-05 03:40:53,LDOUSDT,0.6293,0.001
2025-12-05 03:40:54,LINKUSDT,14.27,0.0
2025-12-05 03:40:54,LSKUSDT,0.222,0.0
2025-12-05 03:40:55,MBLUSDT,0.001419,0.0
2025-12-05 03:40:56,OPUSDT,0.321,0.0
2025-12-05 03:40:56,PAXGUSDT,4211.9,0.001
2025-12-05 03:40:57,SANTOSUSDT,1.941,0.0
2025-12-05 03:40:57,SOLUSDT,138.77,0.0
2025-12-05 03:40:58,TRXUSDT,0.2878,0.0
2025-12-05 03:40:59,ZENUSDT,9.562,0.0
2025-12-05 04:40:59,ADAUSDT,0.4393,0.0
2025-12-05 04:41:00,ARUSDT,4.16,0.091
2025-12-05 04:41:01,ATOMUSDT,2.299,0.005
2025-12-05 04:41:01,BANDUSDT,0.414,0.001
2025-12-05 04:41:02,CRVUSDT,0.4053,0.005
2025-12-05 04:41:02,ETCUSDT,13.73,0.0
2025-12-05 04:41:03,GALAUSDT,0.00747,0.003
2025-12-05 04:41:03,HIGHUSDT,0.253,0.001
2025-12-05 04:41:04,INJUSDT,5.75,0.002
2025-12-05 04:41:05,LDOUSDT,0.6231,0.005
2025-12-05 04:41:05,LINKUSDT,14.22,0.0
2025-12-05 04:41:06,LSKUSDT,0.221,0.001
2025-12-05 04:41:06,MBLUSDT,0.001406,0.001
2025-12-05 04:41:07,OPUSDT,0.318,0.001
2025-12-05 04:41:07,PAXGUSDT,4218.51,0.0
2025-12-05 04:41:08,SANTOSUSDT,1.951,0.0
2025-12-05 04:41:09,SOLUSDT,138.31,0.0
2025-12-05 04:41:09,TRXUSDT,0.2868,0.0
2025-12-05 04:41:10,ZENUSDT,9.349,0.0
2025-12-05 05:41:11,ADAUSDT,0.4365,0.001
2025-12-05 05:41:12,ARUSDT,4.17,0.073
2025-12-05 05:41:13,ATOMUSDT,2.299,0.002
2025-12-05 05:41:13,BANDUSDT,0.415,0.001
2025-12-05 05:41:14,CRVUSDT,0.4071,0.001
2025-12-05 05:41:15,ETCUSDT,13.72,0.001
2025-12-05 05:41:16,GALAUSDT,0.00749,0.002
2025-12-05 05:41:16,HIGHUSDT,0.253,0.001
2025-12-05 05:41:17,INJUSDT,5.76,0.001
2025-12-05 05:41:18,LDOUSDT,0.6231,0.004
2025-12-05 05:41:18,LINKUSDT,14.16,0.0
2025-12-05 05:41:19,LSKUSDT,0.225,0.0
2025-12-05 05:41:19,MBLUSDT,0.001401,0.001
2025-12-05 05:41:20,OPUSDT,0.3194,0.0
2025-12-05 05:41:21,PAXGUSDT,4227.0,0.002
2025-12-05 05:41:21,SANTOSUSDT,1.945,0.0
2025-12-05 05:41:22,SOLUSDT,138.04,0.001
2025-12-05 05:41:22,TRXUSDT,0.2861,0.0
2025-12-05 05:41:23,ZENUSDT,9.315,0.0
2025-12-05 06:41:24,ADAUSDT,0.4392,0.0
2025-12-05 06:41:24,ARUSDT,4.17,0.152
2025-12-05 06:41:25,ATOMUSDT,2.309,0.0
2025-12-05 06:41:25,BANDUSDT,0.416,0.001
2025-12-05 06:41:26,CRVUSDT,0.4145,0.0
2025-12-05 06:41:27,ETCUSDT,13.77,0.001
2025-12-05 06:41:27,GALAUSDT,0.00754,0.001
2025-12-05 06:41:28,HIGHUSDT,0.253,0.001
2025-12-05 06:41:28,INJUSDT,5.79,0.009
2025-12-05 06:41:29,LDOUSDT,0.6263,0.007
2025-12-05 06:41:30,LINKUSDT,14.23,0.0
2025-12-05 06:41:30,LSKUSDT,0.22,0.002
2025-12-05 06:41:31,MBLUSDT,0.001381,0.359
2025-12-05 06:41:31,OPUSDT,0.3225,0.0
2025-12-05 06:41:32,PAXGUSDT,4231.47,0.0
2025-12-05 06:41:32,SANTOSUSDT,1.951,0.0
2025-12-05 06:41:33,SOLUSDT,138.75,0.001
2025-12-05 06:41:34,TRXUSDT,0.2861,0.0
2025-12-05 06:41:34,ZENUSDT,9.507,0.001
2025-12-05 07:41:35,ADAUSDT,0.4401,0.0
2025-12-05 07:41:35,ARUSDT,4.2,0.006
2025-12-05 07:41:36,ATOMUSDT,2.311,0.0
2025-12-05 07:41:36,BANDUSDT,0.411,0.386
2025-12-05 07:41:37,CRVUSDT,0.4108,0.0
2025-12-05 07:41:38,ETCUSDT,13.79,0.0
2025-12-05 07:41:38,GALAUSDT,0.00753,0.001
2025-12-05 07:41:39,HIGHUSDT,0.254,0.0
2025-12-05 07:41:39,INJUSDT,5.8,0.002
2025-12-05 07:41:40,LDOUSDT,0.6272,0.001
2025-12-05 07:41:40,LINKUSDT,14.25,0.0
2025-12-05 07:41:41,LSKUSDT,0.22,0.011
2025-12-05 07:41:42,MBLUSDT,0.001385,0.216
2025-12-05 07:41:42,OPUSDT,0.3243,0.0
2025-12-05 07:41:43,PAXGUSDT,4233.0,0.0
2025-12-05 07:41:43,SANTOSUSDT,1.939,0.0
2025-12-05 07:41:44,SOLUSDT,139.76,0.0
2025-12-05 07:41:44,TRXUSDT,0.2865,0.0
2025-12-05 07:41:45,ZENUSDT,9.435,0.0
2025-12-05 08:41:45,ADAUSDT,0.4366,0.001
2025-12-05 08:41:46,ARUSDT,4.17,0.017
2025-12-05 08:41:47,ATOMUSDT,2.297,0.001
2025-12-05 08:41:47,BANDUSDT,0.407,0.213
2025-12-05 08:41:48,CRVUSDT,0.412,0.0
2025-12-05 08:41:48,ETCUSDT,13.73,0.0
2025-12-05 08:41:49,GALAUSDT,0.00751,0.001
2025-12-05 08:41:49,HIGHUSDT,0.253,0.0
2025-12-05 08:41:50,INJUSDT,5.78,0.007
2025-12-05 08:41:51,LDOUSDT,0.6243,0.001
2025-12-05 08:41:51,LINKUSDT,14.24,0.0
2025-12-05 08:41:52,LSKUSDT,0.22,0.003
2025-12-05 08:41:52,MBLUSDT,0.001336,0.868
2025-12-05 08:41:53,OPUSDT,0.324,0.0
2025-12-05 08:41:53,PAXGUSDT,4230.74,0.0
2025-12-05 08:41:54,SANTOSUSDT,1.922,0.001
2025-12-05 08:41:54,SOLUSDT,137.95,0.0
2025-12-05 08:41:55,TRXUSDT,0.2865,0.0
2025-12-05 08:41:56,ZENUSDT,9.324,0.0
2025-12-05 09:41:56,ADAUSDT,0.4316,0.012
2025-12-05 09:41:57,ARUSDT,4.12,0.13
